drama,length,begin,end,Speaker/figure_surface,Speaker/figure_id,Token/surface,Token/pos,Token/lemma
rksp.0,25365,52234,52532,"Marinelli, Kammerherr des Prinzen.",4,Begierd,NN,begierd
rksp.0,25365,52234,52532,"Marinelli, Kammerherr des Prinzen.",4,',$[,--
rksp.0,25365,52234,52532,"Marinelli, Kammerherr des Prinzen.",4,ergreifen,VVINF,ergreifen
rksp.0,25365,52234,52532,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,52537,52584,APPIANI,12,Allerdings,ADV,allerdings
rksp.0,25365,52537,52584,APPIANI,12,.,$.,--
rksp.0,25365,52589,52619,"Marinelli, Kammerherr des Prinzen.",4,Nun,ADV,nun
rksp.0,25365,52589,52619,"Marinelli, Kammerherr des Prinzen.",4,so,ADV,so
rksp.0,25365,52589,52619,"Marinelli, Kammerherr des Prinzen.",4,kommen,VVFIN,kommen
rksp.0,25365,52589,52619,"Marinelli, Kammerherr des Prinzen.",4,Sie,PPER,sie
rksp.0,25365,52589,52619,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,52624,52640,APPIANI,12,Wohin,PWAV,wohin
rksp.0,25365,52624,52640,APPIANI,12,?,$.,--
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,Nach,APPR,nach
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,Dosalo,NE,dosalo
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,",","$,",--
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,zu,APPR,zu
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,dem,ART,der
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,Prinzen,NN,prinz
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,–,XY,–
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,Es,PPER,es
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,liegt,VVFIN,liegen
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,schon,ADV,schon
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,alles,PIS,alle
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,fertig,ADJD,fertig
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,;,$.,--
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,und,KON,und
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,Sie,PPER,sie
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,müssen,VMFIN,müssen
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,noch,ADV,noch
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,heut,ADV,heut
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,',$[,--
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,abreisen,VVINF,abreisen
rksp.0,25365,52645,52752,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,52757,52795,APPIANI,12,Was,PWS,was
rksp.0,25365,52757,52795,APPIANI,12,sagen,VVFIN,sagen
rksp.0,25365,52757,52795,APPIANI,12,Sie,PPER,sie
rksp.0,25365,52757,52795,APPIANI,12,?,$.,--
rksp.0,25365,52757,52795,APPIANI,12,–,XY,–
rksp.0,25365,52757,52795,APPIANI,12,Noch,ADV,noch
rksp.0,25365,52757,52795,APPIANI,12,heute,ADV,heute
rksp.0,25365,52757,52795,APPIANI,12,?,$.,--
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,Lieber,ADJD,lieber
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,noch,ADV,noch
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,in,APPR,in
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,dieser,PDAT,dieser
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,nämlichen,ADJA,nämlich
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,Stunde,NN,stunde
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,",","$,",--
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,als,KOUS,als
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,in,APPR,in
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,der,ART,der
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,folgenden,ADJA,folgend
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,Die,ART,der
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,Sache,NN,sache
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,ist,VAFIN,sein
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,von,APPR,von
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,der,ART,der
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,äußersten,ADJA,äußerer
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,Eil,NN,eil
rksp.0,25365,52800,52910,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,52915,53024,APPIANI,12,In,APPR,in
rksp.0,25365,52915,53024,APPIANI,12,Wahrheit,NN,wahrheit
rksp.0,25365,52915,53024,APPIANI,12,?,$.,--
rksp.0,25365,52915,53024,APPIANI,12,–,XY,–
rksp.0,25365,52915,53024,APPIANI,12,So,ADV,so
rksp.0,25365,52915,53024,APPIANI,12,tut,VVFIN,tun
rksp.0,25365,52915,53024,APPIANI,12,es,PPER,es
rksp.0,25365,52915,53024,APPIANI,12,mir,PPER,sich
rksp.0,25365,52915,53024,APPIANI,12,leid,ADJD,leid
rksp.0,25365,52915,53024,APPIANI,12,",","$,",--
rksp.0,25365,52915,53024,APPIANI,12,daß,KOUS,daß
rksp.0,25365,52915,53024,APPIANI,12,ich,PPER,ich
rksp.0,25365,52915,53024,APPIANI,12,die,ART,der
rksp.0,25365,52915,53024,APPIANI,12,Ehre,NN,ehre
rksp.0,25365,52915,53024,APPIANI,12,",","$,",--
rksp.0,25365,52915,53024,APPIANI,12,welche,PWAT,welcher
rksp.0,25365,52915,53024,APPIANI,12,mir,PPER,sich
rksp.0,25365,52915,53024,APPIANI,12,der,ART,der
rksp.0,25365,52915,53024,APPIANI,12,Prinz,NN,prinz
rksp.0,25365,52915,53024,APPIANI,12,zugedacht,VVPP,zugedenken
rksp.0,25365,52915,53024,APPIANI,12,",","$,",--
rksp.0,25365,52915,53024,APPIANI,12,verbitten,VVINF,verbitten
rksp.0,25365,52915,53024,APPIANI,12,muß,VMFIN,müssen
rksp.0,25365,52915,53024,APPIANI,12,.,$.,--
rksp.0,25365,53029,53045,"Marinelli, Kammerherr des Prinzen.",4,Wie,PWAV,wie
rksp.0,25365,53029,53045,"Marinelli, Kammerherr des Prinzen.",4,?,$.,--
rksp.0,25365,53050,53143,APPIANI,12,Ich,PPER,ich
rksp.0,25365,53050,53143,APPIANI,12,kann,VMFIN,können
rksp.0,25365,53050,53143,APPIANI,12,heute,ADV,heute
rksp.0,25365,53050,53143,APPIANI,12,nicht,PTKNEG,nicht
rksp.0,25365,53050,53143,APPIANI,12,abreisen,VVFIN,abreisen
rksp.0,25365,53050,53143,APPIANI,12,;,$.,--
rksp.0,25365,53050,53143,APPIANI,12,–,XY,–
rksp.0,25365,53050,53143,APPIANI,12,auch,ADV,auch
rksp.0,25365,53050,53143,APPIANI,12,morgen,ADV,morgen
rksp.0,25365,53050,53143,APPIANI,12,nicht,PTKNEG,nicht
rksp.0,25365,53050,53143,APPIANI,12,;,$.,--
rksp.0,25365,53050,53143,APPIANI,12,–,XY,–
rksp.0,25365,53050,53143,APPIANI,12,auch,ADV,auch
rksp.0,25365,53050,53143,APPIANI,12,übermorgen,VVFIN,übermorgen
rksp.0,25365,53050,53143,APPIANI,12,noch,ADV,noch
rksp.0,25365,53050,53143,APPIANI,12,nicht,PTKNEG,nicht
rksp.0,25365,53050,53143,APPIANI,12,.,$.,--
rksp.0,25365,53050,53143,APPIANI,12,–,VVIMP,–
rksp.0,25365,53148,53184,"Marinelli, Kammerherr des Prinzen.",4,Sie,PPER,sie
rksp.0,25365,53148,53184,"Marinelli, Kammerherr des Prinzen.",4,scherzen,VVFIN,scherzen
rksp.0,25365,53148,53184,"Marinelli, Kammerherr des Prinzen.",4,",","$,",--
rksp.0,25365,53148,53184,"Marinelli, Kammerherr des Prinzen.",4,Herr,NN,herr
rksp.0,25365,53148,53184,"Marinelli, Kammerherr des Prinzen.",4,Graf,NN,graf
rksp.0,25365,53148,53184,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,53189,53209,APPIANI,12,Mit,APPR,mit
rksp.0,25365,53189,53209,APPIANI,12,Ihnen,PPER,ihnen
rksp.0,25365,53189,53209,APPIANI,12,?,$.,--
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,Unvergleichlich,ADJD,unvergleichlich
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,"!",$.,--
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,Wenn,KOUS,wenn
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,der,ART,der
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,Scherz,NN,scherz
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,den,ART,der
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,Prinzen,NN,prinz
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,gilt,VVFIN,gelten
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,",","$,",--
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,so,ADV,so
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,ist,VAFIN,sein
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,er,PPER,er
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,um,APPR,um
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,so,ADV,so
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,viel,PIDAT,viel
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,lustiger,ADJD,lustig
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,–,VVIMP,–
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,Sie,PPER,sie
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,können,VMFIN,können
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,nicht,PTKNEG,nicht
rksp.0,25365,53214,53327,"Marinelli, Kammerherr des Prinzen.",4,?,$.,--
rksp.0,25365,53332,53443,APPIANI,12,Nein,PTKANT,nein
rksp.0,25365,53332,53443,APPIANI,12,",","$,",--
rksp.0,25365,53332,53443,APPIANI,12,mein,PPOSAT,mein
rksp.0,25365,53332,53443,APPIANI,12,Herr,NN,herr
rksp.0,25365,53332,53443,APPIANI,12,",","$,",--
rksp.0,25365,53332,53443,APPIANI,12,nein,PTKANT,nein
rksp.0,25365,53332,53443,APPIANI,12,.,$.,--
rksp.0,25365,53332,53443,APPIANI,12,–,XY,–
rksp.0,25365,53332,53443,APPIANI,12,Und,KON,und
rksp.0,25365,53332,53443,APPIANI,12,ich,PPER,ich
rksp.0,25365,53332,53443,APPIANI,12,hoffe,VVFIN,hoffen
rksp.0,25365,53332,53443,APPIANI,12,",","$,",--
rksp.0,25365,53332,53443,APPIANI,12,daß,KOUS,daß
rksp.0,25365,53332,53443,APPIANI,12,der,ART,der
rksp.0,25365,53332,53443,APPIANI,12,Prinz,NN,prinz
rksp.0,25365,53332,53443,APPIANI,12,selbst,ADV,selbst
rksp.0,25365,53332,53443,APPIANI,12,meine,PPOSAT,mein
rksp.0,25365,53332,53443,APPIANI,12,Entschuldigung,NN,entschuldigung
rksp.0,25365,53332,53443,APPIANI,12,wird,VAFIN,werden
rksp.0,25365,53332,53443,APPIANI,12,gelten,VVINF,gelten
rksp.0,25365,53332,53443,APPIANI,12,lassen,VVINF,lassen
rksp.0,25365,53332,53443,APPIANI,12,.,$.,--
rksp.0,25365,53448,53491,"Marinelli, Kammerherr des Prinzen.",4,Die,ART,der
rksp.0,25365,53448,53491,"Marinelli, Kammerherr des Prinzen.",4,bin,VAFIN,sein
rksp.0,25365,53448,53491,"Marinelli, Kammerherr des Prinzen.",4,ich,PPER,ich
rksp.0,25365,53448,53491,"Marinelli, Kammerherr des Prinzen.",4,begierig,ADJD,begierig
rksp.0,25365,53448,53491,"Marinelli, Kammerherr des Prinzen.",4,",","$,",--
rksp.0,25365,53448,53491,"Marinelli, Kammerherr des Prinzen.",4,zu,PTKZU,zu
rksp.0,25365,53448,53491,"Marinelli, Kammerherr des Prinzen.",4,hören,VVINF,hören
rksp.0,25365,53448,53491,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,53496,53577,APPIANI,12,O,NE,O
rksp.0,25365,53496,53577,APPIANI,12,",","$,",--
rksp.0,25365,53496,53577,APPIANI,12,eine,ART,ein
rksp.0,25365,53496,53577,APPIANI,12,Kleinigkeit,NN,kleinigkeit
rksp.0,25365,53496,53577,APPIANI,12,"!",$.,--
rksp.0,25365,53496,53577,APPIANI,12,–,ART,–
rksp.0,25365,53496,53577,APPIANI,12,Sehen,NN,sehen
rksp.0,25365,53496,53577,APPIANI,12,Sie,PPER,sie
rksp.0,25365,53496,53577,APPIANI,12,;,$.,--
rksp.0,25365,53496,53577,APPIANI,12,ich,PPER,ich
rksp.0,25365,53496,53577,APPIANI,12,soll,VMFIN,sollen
rksp.0,25365,53496,53577,APPIANI,12,noch,ADV,noch
rksp.0,25365,53496,53577,APPIANI,12,heut,ADV,heut
rksp.0,25365,53496,53577,APPIANI,12,',$[,--
rksp.0,25365,53496,53577,APPIANI,12,eine,ART,ein
rksp.0,25365,53496,53577,APPIANI,12,Frau,NN,frau
rksp.0,25365,53496,53577,APPIANI,12,nehmen,VVINF,nehmen
rksp.0,25365,53496,53577,APPIANI,12,.,$.,--
rksp.0,25365,53582,53608,"Marinelli, Kammerherr des Prinzen.",4,Nun,ADV,nun
rksp.0,25365,53582,53608,"Marinelli, Kammerherr des Prinzen.",4,?,$.,--
rksp.0,25365,53582,53608,"Marinelli, Kammerherr des Prinzen.",4,und,KON,und
rksp.0,25365,53582,53608,"Marinelli, Kammerherr des Prinzen.",4,dann,ADV,dann
rksp.0,25365,53582,53608,"Marinelli, Kammerherr des Prinzen.",4,?,$.,--
rksp.0,25365,53614,53685,APPIANI,12,Und,KON,und
rksp.0,25365,53614,53685,APPIANI,12,dann,ADV,dann
rksp.0,25365,53614,53685,APPIANI,12,?,$.,--
rksp.0,25365,53614,53685,APPIANI,12,–,XY,–
rksp.0,25365,53614,53685,APPIANI,12,und,KON,und
rksp.0,25365,53614,53685,APPIANI,12,dann,ADV,dann
rksp.0,25365,53614,53685,APPIANI,12,?,$.,--
rksp.0,25365,53614,53685,APPIANI,12,–,XY,–
rksp.0,25365,53614,53685,APPIANI,12,Ihre,PPOSAT,ihr
rksp.0,25365,53614,53685,APPIANI,12,Frage,NN,frage
rksp.0,25365,53614,53685,APPIANI,12,ist,VAFIN,sein
rksp.0,25365,53614,53685,APPIANI,12,auch,ADV,auch
rksp.0,25365,53614,53685,APPIANI,12,verzweifelt,ADJD,verzweifelt
rksp.0,25365,53614,53685,APPIANI,12,naiv,ADJD,naiv
rksp.0,25365,53614,53685,APPIANI,12,.,$.,--
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Man,PIS,man
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,hat,VAFIN,haben
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Exempel,NN,exempel
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,",","$,",--
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Herr,NN,herr
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Graf,NN,graf
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,",","$,",--
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,daß,KOUS,daß
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,sich,PRF,sich
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Hochzeiten,NN,hochzeit
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,aufschieben,VVINF,aufschieben
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,lassen,VVINF,lassen
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,–,XY,–
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Ich,PPER,ich
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,glaube,VVFIN,glauben
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,freilich,ADV,freilich
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,nicht,PTKNEG,nicht
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,",","$,",--
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,daß,KOUS,daß
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,der,ART,der
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Braut,NN,braut
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,oder,KON,oder
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,dem,ART,der
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Bräutigam,NN,bräutigam
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,immer,ADV,immer
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,damit,PROAV,damit
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,gedient,VVPP,dienen
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,ist,VAFIN,sein
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Die,ART,der
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Sache,NN,sache
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,mag,VMFIN,mögen
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,ihr,PPOSAT,ihr
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Unangenehmes,NN,unangenehme
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,haben,VAFIN,haben
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Aber,KON,aber
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,doch,ADV,doch
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,",","$,",--
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,dächt,VVFIN,dächen
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,',$[,--
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,ich,PPER,ich
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,",","$,",--
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,der,ART,der
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Befehl,NN,befehl
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,des,ART,der
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,Herrn,NN,herr
rksp.0,25365,53690,53940,"Marinelli, Kammerherr des Prinzen.",4,–,XY,–
rksp.0,25365,53945,54310,APPIANI,12,Der,ART,der
rksp.0,25365,53945,54310,APPIANI,12,Befehl,NN,befehl
rksp.0,25365,53945,54310,APPIANI,12,des,ART,der
rksp.0,25365,53945,54310,APPIANI,12,Herrn,NN,herr
rksp.0,25365,53945,54310,APPIANI,12,?,$.,--
rksp.0,25365,53945,54310,APPIANI,12,–,XY,–
rksp.0,25365,53945,54310,APPIANI,12,des,ART,der
rksp.0,25365,53945,54310,APPIANI,12,Herrn,NN,herr
rksp.0,25365,53945,54310,APPIANI,12,?,$.,--
rksp.0,25365,53945,54310,APPIANI,12,Ein,ART,ein
rksp.0,25365,53945,54310,APPIANI,12,Herr,NN,herr
rksp.0,25365,53945,54310,APPIANI,12,",","$,",--
rksp.0,25365,53945,54310,APPIANI,12,den,PRELS,der
rksp.0,25365,53945,54310,APPIANI,12,man,PIS,man
rksp.0,25365,53945,54310,APPIANI,12,sich,PRF,sich
rksp.0,25365,53945,54310,APPIANI,12,selber,ADV,selber
rksp.0,25365,53945,54310,APPIANI,12,wählt,VVFIN,wählen
rksp.0,25365,53945,54310,APPIANI,12,",","$,",--
rksp.0,25365,53945,54310,APPIANI,12,ist,VAFIN,sein
rksp.0,25365,53945,54310,APPIANI,12,unser,PPOSAT,unser
rksp.0,25365,53945,54310,APPIANI,12,Herr,NN,herr
rksp.0,25365,53945,54310,APPIANI,12,so,ADV,so
rksp.0,25365,53945,54310,APPIANI,12,eigentlich,ADV,eigentlich
rksp.0,25365,53945,54310,APPIANI,12,nicht,PTKNEG,nicht
rksp.0,25365,53945,54310,APPIANI,12,–,XY,–
rksp.0,25365,53945,54310,APPIANI,12,Ich,PPER,ich
rksp.0,25365,53945,54310,APPIANI,12,gebe,VVFIN,geben
rksp.0,25365,53945,54310,APPIANI,12,zu,PTKVZ,zu
rksp.0,25365,53945,54310,APPIANI,12,",","$,",--
rksp.0,25365,53945,54310,APPIANI,12,daß,KOUS,daß
rksp.0,25365,53945,54310,APPIANI,12,Sie,PPER,sie
rksp.0,25365,53945,54310,APPIANI,12,dem,ART,der
rksp.0,25365,53945,54310,APPIANI,12,Prinzen,NN,prinz
rksp.0,25365,53945,54310,APPIANI,12,unbedingtern,ADJA,unbedingtern
rksp.0,25365,53945,54310,APPIANI,12,Gehorsam,NN,gehorsam
rksp.0,25365,53945,54310,APPIANI,12,schuldig,ADJD,schuldig
rksp.0,25365,53945,54310,APPIANI,12,wären,VAFIN,sein
rksp.0,25365,53945,54310,APPIANI,12,.,$.,--
rksp.0,25365,53945,54310,APPIANI,12,Aber,KON,aber
rksp.0,25365,53945,54310,APPIANI,12,nicht,PTKNEG,nicht
rksp.0,25365,53945,54310,APPIANI,12,ich,PPER,ich
rksp.0,25365,53945,54310,APPIANI,12,.,$.,--
rksp.0,25365,53945,54310,APPIANI,12,–,XY,–
rksp.0,25365,53945,54310,APPIANI,12,Ich,PPER,ich
rksp.0,25365,53945,54310,APPIANI,12,kam,VVFIN,kommen
rksp.0,25365,53945,54310,APPIANI,12,an,APPR,an
rksp.0,25365,53945,54310,APPIANI,12,seinen,PPOSAT,sein
rksp.0,25365,53945,54310,APPIANI,12,Hof,NN,hof
rksp.0,25365,53945,54310,APPIANI,12,als,APPR,als
rksp.0,25365,53945,54310,APPIANI,12,ein,ART,ein
rksp.0,25365,53945,54310,APPIANI,12,Freiwilliger,NN,freiwillige
rksp.0,25365,53945,54310,APPIANI,12,.,$.,--
rksp.0,25365,53945,54310,APPIANI,12,Ich,PPER,ich
rksp.0,25365,53945,54310,APPIANI,12,wollte,VMFIN,wollen
rksp.0,25365,53945,54310,APPIANI,12,die,ART,der
rksp.0,25365,53945,54310,APPIANI,12,Ehre,NN,ehre
rksp.0,25365,53945,54310,APPIANI,12,haben,VAFIN,haben
rksp.0,25365,53945,54310,APPIANI,12,",","$,",--
rksp.0,25365,53945,54310,APPIANI,12,ihm,PPER,ihm
rksp.0,25365,53945,54310,APPIANI,12,zu,PTKZU,zu
rksp.0,25365,53945,54310,APPIANI,12,dienen,VVINF,dienen
rksp.0,25365,53945,54310,APPIANI,12,;,$.,--
rksp.0,25365,53945,54310,APPIANI,12,aber,KON,aber
rksp.0,25365,53945,54310,APPIANI,12,nicht,PTKNEG,nicht
rksp.0,25365,53945,54310,APPIANI,12,sein,PPOSAT,sein
rksp.0,25365,53945,54310,APPIANI,12,Sklave,NN,sklave
rksp.0,25365,53945,54310,APPIANI,12,werden,VAINF,werden
rksp.0,25365,53945,54310,APPIANI,12,.,$.,--
rksp.0,25365,53945,54310,APPIANI,12,Ich,PPER,ich
rksp.0,25365,53945,54310,APPIANI,12,bin,VAFIN,sein
rksp.0,25365,53945,54310,APPIANI,12,der,ART,der
rksp.0,25365,53945,54310,APPIANI,12,Vasall,NN,vasall
rksp.0,25365,53945,54310,APPIANI,12,eines,ART,ein
rksp.0,25365,53945,54310,APPIANI,12,größern,ADJA,größern
rksp.0,25365,53945,54310,APPIANI,12,Herrn,NN,herr
rksp.0,25365,53945,54310,APPIANI,12,–,XY,–
rksp.0,25365,54315,54362,"Marinelli, Kammerherr des Prinzen.",4,Größer,NN,größer
rksp.0,25365,54315,54362,"Marinelli, Kammerherr des Prinzen.",4,oder,KON,oder
rksp.0,25365,54315,54362,"Marinelli, Kammerherr des Prinzen.",4,kleiner,ADJA,klein
rksp.0,25365,54315,54362,"Marinelli, Kammerherr des Prinzen.",4,:,$.,--
rksp.0,25365,54315,54362,"Marinelli, Kammerherr des Prinzen.",4,Herr,NN,herr
rksp.0,25365,54315,54362,"Marinelli, Kammerherr des Prinzen.",4,ist,VAFIN,sein
rksp.0,25365,54315,54362,"Marinelli, Kammerherr des Prinzen.",4,Herr,NN,herr
rksp.0,25365,54315,54362,"Marinelli, Kammerherr des Prinzen.",4,.,$.,--
rksp.0,25365,54367,54604,APPIANI,12,Daß,KOUS,daß
rksp.0,25365,54367,54604,APPIANI,12,ich,PPER,ich
rksp.0,25365,54367,54604,APPIANI,12,mit,APPR,mit
rksp.0,25365,54367,54604,APPIANI,12,Ihnen,PPER,ihnen
rksp.0,25365,54367,54604,APPIANI,12,darüber,PROAV,darüber
rksp.0,25365,54367,54604,APPIANI,12,stritte,VVFIN,stritt
rksp.0,25365,54367,54604,APPIANI,12,"!",$.,--
rksp.0,25365,54367,54604,APPIANI,12,–,XY,–
rksp.0,25365,54367,54604,APPIANI,12,Genug,NN,genug
rksp.0,25365,54367,54604,APPIANI,12,",","$,",--
rksp.0,25365,54367,54604,APPIANI,12,sagen,VVFIN,sagen
